ts,mint,symbol,arm,entry_lag_s,mint_authority,freeze_authority,top1_share,top5_share,holders_sampled,decimals,danger,holders_error,price_impact_pct,quoted_out,sol_in_lamports,tx_count,tx_span_s,tx_per_min,tx_capped,slot_dense_share,sig_n5m,source,boosts,m5_buys,m5_sells,buy_ratio_m5,h1_buys,h1_sells,vol_m5_usd,vol_h1_usd,chg_m5_pct,chg_h1_pct,liquidity_usd,mentions_15m,mentions_1h,authors_1h,reach_1h,dev_buy_sol,has_telegram,has_twitter,has_website
1788774829,3N8UtSNMLBRiZvWfJtLNN6Yko9SwsRyKh1jDzmCn9BSe,Hirono,hotctl1h,255.8,False,False,,,0,6,,,0.48947458081468903,145161850487,19084049,1000,159,377.36,True,0.62,1000,dex,0,1751,475,3.686,1941,510,95519.89,101988.83,26.26,37.96,21389.49,,,,,,,,
1788774829,9n6ZBMe71hiYvzDE2jKd1LNxd8pQmKHAfR6FfGFazR4f,Anonymouse,hotctl1h,288.8,False,False,,,0,6,,,0.0,554019401901187,19084049,1000,101,594.06,True,0.583,1000,dex,0,563,746,0.755,568,747,19328.9,20335.13,-32.12,119.0,,,,,,,,,
1788774829,DkCkqUg7Qvu2ooHncR8isbqj421WJx9TbL9At5Ld7aKM,OTC,hotctl1h,291.8,False,False,,,0,6,,,0.5717359377047129,101042279974,19084049,671,332,121.27,False,0.1424,569,dex,0,363,86,4.221,420,110,2499.76,3624.5,21.28,104.0,,,,,,,,,
1788774970,F9HNLL1MRBGz1rSrDXAumdWN6HySTFdeQbVawYPDRZvW,DOGGIE,organic,168.9,False,False,,,0,6,,,0.12128431943519635,103418265611,19095381,584,209,167.66,False,0.0342,584,dex,0,409,94,4.351,409,94,8431.38,8431.38,11.12,11.12,36952.83,,,,,,,,
1788774970,F9HNLL1MRBGz1rSrDXAumdWN6HySTFdeQbVawYPDRZvW,DOGGIE,hotctl,168.9,False,False,,,0,6,,,0.11895484574669626,103418198068,19095381,584,209,167.66,False,0.0342,584,dex,0,409,94,4.351,409,94,8431.38,8431.38,11.12,11.12,36952.83,,,,,,,,
1788774970,F9HNLL1MRBGz1rSrDXAumdWN6HySTFdeQbVawYPDRZvW,DOGGIE,organic1h,168.9,False,False,,,0,6,,,0.18316157895943352,103065501722,19095381,584,209,167.66,False,0.0342,584,dex,0,409,94,4.351,409,94,8431.38,8431.38,11.12,11.12,36952.83,,,,,,,,
1788774970,F9HNLL1MRBGz1rSrDXAumdWN6HySTFdeQbVawYPDRZvW,DOGGIE,hotctl1h,168.9,False,False,,,0,6,,,0.3368678793029256,103538524796,19095381,584,209,167.66,False,0.0342,584,dex,0,409,94,4.351,409,94,8431.38,8431.38,11.12,11.12,36952.83,,,,,,,,
1788775101,9n6ZBMe71hiYvzDE2jKd1LNxd8pQmKHAfR6FfGFazR4f,Anonymouse,organic,560.1,False,False,,,0,6,,,0.0,431085534974196,19112373,1000,101,594.06,True,0.583,1000,dex,0,563,746,0.755,568,747,19328.9,20335.13,-32.12,119.0,,,,,,,,,
1788775101,GT63K6Xmf9YbwP4GVNMAFLJuxDxQnFKW2CDE3aS8x1ZR,OTC,hotctl,121.1,False,False,,,0,6,,,1.312693927939535,177954147900,19112373,1000,113,530.97,True,0.627,1000,dex,0,655,286,2.29,655,286,25220.2,25220.2,24.29,24.29,20204.44,,,,,,,,
1788775101,BicT3tNVGA6ZvMp8ua8gVKYQGQ4J1gzTJWPjQhsanEK,CatGPT,hotctl,127.1,False,False,,,0,6,,,0.0,157640197063,19112373,1000,114,526.32,True,0.603,1000,dex,0,800,331,2.417,800,331,31574.19,31574.19,45.43,45.43,21869.22,,,,,,,,
1788775101,9n6ZBMe71hiYvzDE2jKd1LNxd8pQmKHAfR6FfGFazR4f,Anonymouse,organic1h,560.1,False,False,,,0,6,,,0.0,431085534974196,19112373,1000,101,594.06,True,0.583,1000,dex,0,563,746,0.755,568,747,19328.9,20335.13,-32.12,119.0,,,,,,,,,
1788775101,GT63K6Xmf9YbwP4GVNMAFLJuxDxQnFKW2CDE3aS8x1ZR,OTC,hotctl1h,121.1,False,False,,,0,6,,,1.3009010574569895,173604097517,19112373,1000,113,530.97,True,0.627,1000,dex,0,655,286,2.29,655,286,25220.2,25220.2,24.29,24.29,20204.44,,,,,,,,
1788775101,BicT3tNVGA6ZvMp8ua8gVKYQGQ4J1gzTJWPjQhsanEK,CatGPT,hotctl1h,127.1,False,False,,,0,6,,,0.0,157602120435,19112373,1000,114,526.32,True,0.603,1000,dex,0,800,331,2.417,800,331,31574.19,31574.19,45.43,45.43,21869.22,,,,,,,,
1788775254,BFeo2xe3n6eod6BUiBpHC9BiGH3H9w63PcZjmRqghdKA,Tesla,organic,245.6,False,False,,,0,6,,,0.1314816184207554,183570266455,19078359,591,362,97.96,False,0.0,501,dex,0,318,102,3.118,385,125,6936.94,8565.59,13.03,16.84,18581.19,,,,,,,,
1788775254,4mvnMMCzBfMzVq1wjEJaxb3nnor4RaGyt6kDYSWpNVDB,SPX,organic,266.6,False,False,,,0,6,,,0.3044910740164943,75085703351,19078359,654,386,101.66,False,0.0081,621,dex,0,489,96,5.094,510,108,4510.82,11025.13,2.55,61.94,33382.05,,,,,,,,
1788775254,5RXvg2xW2Kb4yg8R8ZzSvqnyZRMxmCQUAzJRzp6Dpump,Roswell,hotctl,180.6,False,False,,,0,6,,,1.2197721440461124,167848796350,19078359,1000,264,227.27,True,0.48,1000,dex,0,590,398,1.482,590,398,39034.76,39034.76,69.77,69.77,,,,,,,,,
1788775254,BFeo2xe3n6eod6BUiBpHC9BiGH3H9w63PcZjmRqghdKA,Tesla,hotctl,245.6,False,False,,,0,6,,,0.4031474805628296,182474342694,19078359,591,362,97.96,False,0.0,501,dex,0,318,102,3.118,385,125,6936.94,8565.59,13.03,16.84,18581.19,,,,,,,,
1788775254,4mvnMMCzBfMzVq1wjEJaxb3nnor4RaGyt6kDYSWpNVDB,SPX,hotctl,266.6,False,False,,,0,6,,,0.42266017543292156,74916658273,19078359,654,386,101.66,False,0.0081,621,dex,0,489,96,5.094,510,108,4510.82,11025.13,2.55,61.94,33382.05,,,,,,,,
1788775254,BFeo2xe3n6eod6BUiBpHC9BiGH3H9w63PcZjmRqghdKA,Tesla,organic1h,245.6,False,False,,,0,6,,,0.41692804791291593,182474029272,19078359,591,362,97.96,False,0.0,501,dex,0,318,102,3.118,385,125,6936.94,8565.59,13.03,16.84,18581.19,,,,,,,,
1788775254,4mvnMMCzBfMzVq1wjEJaxb3nnor4RaGyt6kDYSWpNVDB,SPX,organic1h,266.6,False,False,,,0,6,,,0.42987283537097515,74916619593,19078359,654,386,101.66,False,0.0081,621,dex,0,489,96,5.094,510,108,4510.82,11025.13,2.55,61.94,33382.05,,,,,,,,
1788775254,5RXvg2xW2Kb4yg8R8ZzSvqnyZRMxmCQUAzJRzp6Dpump,Roswell,hotctl1h,180.6,False,False,,,0,6,,,0.20959085111756262,161874254165,19078359,1000,264,227.27,True,0.48,1000,dex,0,590,398,1.482,590,398,39034.76,39034.76,69.77,69.77,,,,,,,,,
1788775254,6A65KSY26gftSFTTPeEwB1qyiiVDgp3YvryXGrYSPr73,Hirono,hotctl1h,211.6,False,False,,,0,6,,,1.3600103272764266,126703122570,19078359,1000,80,750.0,True,0.975,1000,dex,0,1947,975,1.997,2088,1017,161855.49,167722.45,50.63,71.56,23829.45,,,,,,,,
1788775254,BFeo2xe3n6eod6BUiBpHC9BiGH3H9w63PcZjmRqghdKA,Tesla,hotctl1h,245.6,False,False,,,0,6,,,0.2534905653112217,183269543232,19078359,591,362,97.96,False,0.0,501,dex,0,318,102,3.118,385,125,6936.94,8565.59,13.03,16.84,18581.19,,,,,,,,
1788775254,4mvnMMCzBfMzVq1wjEJaxb3nnor4RaGyt6kDYSWpNVDB,SPX,hotctl1h,266.6,False,False,,,0,6,,,0.3052624679025264,75139456911,19078359,654,386,101.66,False,0.0081,621,dex,0,489,96,5.094,510,108,4510.82,11025.13,2.55,61.94,33382.05,,,,,,,,
1788775492,94t8SmjyuqD1STNHzbSuR8C7n59nnDB1stfLvAFpump,MAGA,organic,358.0,False,False,,,0,6,,,0.36446647534570853,276917930,19078359,977,407,144.03,False,0.1402,699,dex,0,433,50,8.66,433,50,104345.26,104345.26,16200.0,16200.0,227102.18,,,,,,,,
1788775492,5RXvg2xW2Kb4yg8R8ZzSvqnyZRMxmCQUAzJRzp6Dpump,Roswell,organic,419.0,False,False,,,0,6,,,1.472949462133217,192607403185,19078359,1000,264,227.27,True,0.48,1000,dex,0,590,398,1.482,590,398,39034.76,39034.76,69.77,69.77,,,,,,,,,
1788775492,3mXqeew2f49i7L2FpjfsxUDnn9KMKjAPB1VmTjdBGJJ2,NEX Ai,organic,303.0,False,False,,,0,6,,,1.7067884675249458,138629750877,19078359,913,356,153.88,False,0.0,812,dex,0,550,112,4.911,663,129,9019.65,10655.47,0.24,5.78,25735.7,,,,,,,,
1788775492,94t8SmjyuqD1STNHzbSuR8C7n59nnDB1stfLvAFpump,MAGA,hotctl,358.0,False,False,,,0,6,,,0.37536882736011246,276877823,19078359,977,407,144.03,False,0.1402,699,dex,0,433,50,8.66,433,50,104345.26,104345.26,16200.0,16200.0,227102.18,,,,,,,,
1788775492,B7AMcfpUTjVEDyNueR8dTFCGx1ckiVij5BQwUEsEteBS,FINDER,hotctl,301.0,False,False,,,0,6,,,2.0388395095324787,77611418141,19078359,1000,124,483.87,True,0.584,1000,dex,0,1207,431,2.8,1406,517,289403.0,333140.85,42.47,182.0,30852.95,,,,,,,,
1788775492,3mXqeew2f49i7L2FpjfsxUDnn9KMKjAPB1VmTjdBGJJ2,NEX Ai,hotctl,303.0,False,False,,,0,6,,,1.4859435296468282,137682639950,19078359,913,356,153.88,False,0.0,812,dex,0,550,112,4.911,663,129,9019.65,10655.47,0.24,5.78,25735.7,,,,,,,,
1788775492,94t8SmjyuqD1STNHzbSuR8C7n59nnDB1stfLvAFpump,MAGA,organic1h,358.0,False,False,,,0,6,,,0.3722801142944148,276851859,19078359,977,407,144.03,False,0.1402,699,dex,0,433,50,8.66,433,50,104345.26,104345.26,16200.0,16200.0,227102.18,,,,,,,,
1788775492,5RXvg2xW2Kb4yg8R8ZzSvqnyZRMxmCQUAzJRzp6Dpump,Roswell,organic1h,419.0,False,False,,,0,6,,,1.4468227692932083,201650335025,19078359,1000,264,227.27,True,0.48,1000,dex,0,590,398,1.482,590,398,39034.76,39034.76,69.77,69.77,,,,,,,,,
1788775492,3mXqeew2f49i7L2FpjfsxUDnn9KMKjAPB1VmTjdBGJJ2,NEX Ai,organic1h,303.0,False,False,,,0,6,,,0.31716130828805433,138614433264,19078359,913,356,153.88,False,0.0,812,dex,0,550,112,4.911,663,129,9019.65,10655.47,0.24,5.78,25735.7,,,,,,,,
1788775492,94t8SmjyuqD1STNHzbSuR8C7n59nnDB1stfLvAFpump,MAGA,hotctl1h,358.0,False,False,,,0,6,,,0.38594795446607305,276832735,19078359,977,407,144.03,False,0.1402,699,dex,0,433,50,8.66,433,50,104345.26,104345.26,16200.0,16200.0,227102.18,,,,,,,,
1788775492,B7AMcfpUTjVEDyNueR8dTFCGx1ckiVij5BQwUEsEteBS,FINDER,hotctl1h,301.0,False,False,,,0,6,,,0.2691501957249183,81417499138,19078359,1000,124,483.87,True,0.584,1000,dex,0,1207,431,2.8,1406,517,289403.0,333140.85,42.47,182.0,30852.95,,,,,,,,
1788775492,3mXqeew2f49i7L2FpjfsxUDnn9KMKjAPB1VmTjdBGJJ2,NEX Ai,hotctl1h,303.0,False,False,,,0,6,,,0.6220433223235559,136755323396,19078359,913,356,153.88,False,0.0,812,dex,0,550,112,4.911,663,129,9019.65,10655.47,0.24,5.78,25735.7,,,,,,,,
1788775811,EjUm9zw1i4pMAAcbkfuue9UKgTbTzRKhHJ9K28ujYJcf,Stonks,organic,366.4,False,False,,,0,6,,,0.6350249444175784,77990191240,19089279,1000,393,152.67,True,0.0066,760,dex,0,497,74,6.716,939,150,15543.12,28323.02,8.8,20.76,46353.96,,,,,,,,
1788775811,AeH367oSh97HYdkfhPGBzgoPtW9yC8Z7Sres87uKXpyU,KOMA ,hotctl,337.4,False,False,,,0,6,,,2.666474948605509,8438089161,19089279,1000,165,363.64,True,0.456,1000,dex,0,890,405,2.198,1608,848,273453.05,475739.21,156.0,2111.0,24397.91,,,,,,,,
1788775811,EjUm9zw1i4pMAAcbkfuue9UKgTbTzRKhHJ9K28ujYJcf,Stonks,hotctl,366.4,False,False,,,0,6,,,0.17879858189854944,78741345201,19089279,1000,393,152.67,True,0.0066,760,dex,0,497,74,6.716,939,150,15543.12,28323.02,8.8,20.76,46353.96,,,,,,,,
1788775811,LiZt3HHvsPzwseMW1PFYsPVuAHFBUwVuUrEbNZCpump,ROBIN,hotctl,372.4,False,False,,,0,6,,,1.3967849466211508,453191776,19089279,1000,165,363.64,True,0.858,1000,dex,0,563,20,28.15,1528,32,1212.08,81019.41,0.66,9907.0,177683.5,,,,,,,,
1788775811,Aw4sdu5yYtKsYzb2eYAMFe1bhxgFyZyWfnhCWqn7pump,lolcat,hotctl,449.4,False,False,,,0,6,,,2.1327483410283286,241395516730,19089279,1000,288,208.33,True,0.394,1000,dex,0,321,375,0.856,1145,1007,15580.24,63140.33,-69.74,-82.39,5647.72,,,,,,,,
1788775811,EjUm9zw1i4pMAAcbkfuue9UKgTbTzRKhHJ9K28ujYJcf,Stonks,organic1h,366.4,False,False,,,0,6,,,0.2510720069771354,79180973797,19089279,1000,393,152.67,True,0.0066,760,dex,0,497,74,6.716,939,150,15543.12,28323.02,8.8,20.76,46353.96,,,,,,,,
1788775811,AeH367oSh97HYdkfhPGBzgoPtW9yC8Z7Sres87uKXpyU,KOMA ,hotctl1h,337.4,False,False,,,0,6,,,0.0,8782185066,19089279,1000,165,363.64,True,0.456,1000,dex,0,890,405,2.198,1608,848,273453.05,475739.21,156.0,2111.0,24397.91,,,,,,,,
1788775811,EjUm9zw1i4pMAAcbkfuue9UKgTbTzRKhHJ9K28ujYJcf,Stonks,hotctl1h,366.4,False,False,,,0,6,,,1.4065304036605193,78267100018,19089279,1000,393,152.67,True,0.0066,760,dex,0,497,74,6.716,939,150,15543.12,28323.02,8.8,20.76,46353.96,,,,,,,,
1788775811,LiZt3HHvsPzwseMW1PFYsPVuAHFBUwVuUrEbNZCpump,ROBIN,hotctl1h,372.4,False,False,,,0,6,,,0.6120075345170242,452256367,19089279,1000,165,363.64,True,0.858,1000,dex,0,563,20,28.15,1528,32,1212.08,81019.41,0.66,9907.0,177683.5,,,,,,,,
1788775811,Aw4sdu5yYtKsYzb2eYAMFe1bhxgFyZyWfnhCWqn7pump,lolcat,hotctl1h,449.4,False,False,,,0,6,,,0.0,262340272026,19089279,1000,288,208.33,True,0.394,1000,dex,0,321,375,0.856,1145,1007,15580.24,63140.33,-69.74,-82.39,5647.72,,,,,,,,
1788776017,yW3AMAtCdJ6GJeZhTCASUpkQbtWWiCiJ7AGaT1ppump,USWS,organic,513.4,False,False,,,0,6,,,0.12187475598275314,335710988,19089279,1000,466,128.76,True,0.1902,673,dex,0,447,22,20.318,978,47,1364.07,96044.11,0.52,13534.0,207656.72,,,,,,,,
1788776017,5MDDu46V23fHwWFdosDbH32YimEuDqGWGTnAkR31pump,Koin,hotctl,442.4,False,False,,,0,6,,,2.0213520216005163,68701386909,19089279,1000,208,288.46,True,0.335,1000,dex,0,773,618,1.251,1153,843,53068.4,78285.5,186.0,768.0,,,,,,,,,
1788776017,yW3AMAtCdJ6GJeZhTCASUpkQbtWWiCiJ7AGaT1ppump,USWS,hotctl,513.4,False,False,,,0,6,,,0.3430282147166635,335710524,19089279,1000,466,128.76,True,0.1902,673,dex,0,447,22,20.318,978,47,1364.07,96044.11,0.52,13534.0,207656.72,,,,,,,,
1788776017,Aw4sdu5yYtKsYzb2eYAMFe1bhxgFyZyWfnhCWqn7pump,lolcat,organic1h,655.4,False,False,,,0,6,,,3.55205481707425,214566604092,19089279,1000,288,208.33,True,0.394,1000,dex,0,321,375,0.856,1145,1007,15580.24,63140.33,-69.74,-82.39,5647.72,,,,,,,,
1788776017,yW3AMAtCdJ6GJeZhTCASUpkQbtWWiCiJ7AGaT1ppump,USWS,organic1h,513.4,False,False,,,0,6,,,0.3532169680863949,335710361,19089279,1000,466,128.76,True,0.1902,673,dex,0,447,22,20.318,978,47,1364.07,96044.11,0.52,13534.0,207656.72,,,,,,,,
1788776017,5MDDu46V23fHwWFdosDbH32YimEuDqGWGTnAkR31pump,Koin,hotctl1h,442.4,False,False,,,0,6,,,2.2115393208045746,67267692169,19089279,1000,208,288.46,True,0.335,1000,dex,0,773,618,1.251,1153,843,53068.4,78285.5,186.0,768.0,,,,,,,,,
1788776017,yW3AMAtCdJ6GJeZhTCASUpkQbtWWiCiJ7AGaT1ppump,USWS,hotctl1h,513.4,False,False,,,0,6,,,0.3462042137200044,335710168,19089279,1000,466,128.76,True,0.1902,673,dex,0,447,22,20.318,978,47,1364.07,96044.11,0.52,13534.0,207656.72,,,,,,,,
1788776152,FS1qAokkKjx6Xf59VGtkakgLQ9iQqTrk6PtMbMCHMR5C,FINDER,hotctl,161.5,False,False,,,0,6,,,2.8739999617308083,48040212516,19089279,1000,125,480.0,True,0.57,1000,dex,0,959,336,2.854,959,336,238698.15,238698.15,98.24,98.24,35061.13,,,,,,,,
1788776152,Arpf7QNVxm5eLWrEkAiRtSXpnd6NAM7mzD2EiSsFKi6m,Koin,hotctl,187.5,False,False,,,0,6,,,0.20716183877500857,63505024912,19089279,1000,91,659.34,True,0.806,1000,dex,0,1533,428,3.582,1533,428,98981.73,98981.73,188.0,188.0,34742.91,,,,,,,,
1788776152,5MDDu46V23fHwWFdosDbH32YimEuDqGWGTnAkR31pump,Koin,organic1h,577.5,False,False,,,0,6,,,4.896948306949185,83332110992,19089279,1000,208,288.46,True,0.335,1000,dex,0,773,618,1.251,1153,843,53068.4,78285.5,186.0,768.0,,,,,,,,,
1788776152,FS1qAokkKjx6Xf59VGtkakgLQ9iQqTrk6PtMbMCHMR5C,FINDER,hotctl1h,161.5,False,False,,,0,6,,,1.3862271452890977,50200668091,19089279,1000,125,480.0,True,0.57,1000,dex,0,959,336,2.854,959,336,238698.15,238698.15,98.24,98.24,35061.13,,,,,,,,
1788776152,Arpf7QNVxm5eLWrEkAiRtSXpnd6NAM7mzD2EiSsFKi6m,Koin,hotctl1h,187.5,False,False,,,0,6,,,0.18157284935900994,66872861010,19089279,1000,91,659.34,True,0.806,1000,dex,0,1533,428,3.582,1533,428,98981.73,98981.73,188.0,188.0,34742.91,,,,,,,,
1788776271,GauaoXJxKg4gV5g77wpzvEfKN26RgzBGb5miytAryMe5,Job,hotctl1h,209.7,False,False,,,0,6,,,1.4583525384997262,111786458387,19055602,1000,168,357.14,True,0.598,1000,dex,0,688,404,1.703,688,404,46626.88,46626.88,264.0,264.0,,,,,,9.113,,,
1788776431,FbeMEmXpSuCwMPHKLscXgjGqy597YJEADCzzftwNh15a,MeiMei,hotctl,143.4,False,False,,,0,6,,,2.261042331255304,153623970066,19039571,1000,114,526.32,True,0.552,1000,dex,0,1536,682,2.252,1536,682,60621.94,60621.94,40.7,40.7,21607.46,,,,,,,,
1788776431,FbeMEmXpSuCwMPHKLscXgjGqy597YJEADCzzftwNh15a,MeiMei,hotctl1h,143.4,False,False,,,0,6,,,0.42455452119436476,153321377912,19039571,1000,114,526.32,True,0.552,1000,dex,0,1536,682,2.252,1536,682,60621.94,60621.94,40.7,40.7,21607.46,,,,,,,,
1788776613,8eGfpnwr9xudAX5rZK5EjaxJwCEhMsrL4YrV59ecpquP,4AI,hotctl,273.2,False,False,,,0,6,,,0.0,156486197113,19040839,1000,291,206.19,True,0.333,1000,dex,0,421,389,1.082,421,389,78900.92,78900.92,30.7,30.7,20751.7,,,,,,,,
1788776613,8eGfpnwr9xudAX5rZK5EjaxJwCEhMsrL4YrV59ecpquP,4AI,hotctl1h,273.2,False,False,,,0,6,,,0.0,156486197113,19040839,1000,291,206.19,True,0.333,1000,dex,0,421,389,1.082,421,389,78900.92,78900.92,30.7,30.7,20751.7,,,,,,,,
1788776742,6g5SnQm9SSgbv7QkXS6kgmKGY5hECYce82t4NnwUs4EA,BROCCOLI,hotctl,133.6,False,False,,,0,6,,,0.0,115500071448,19045715,1000,86,697.67,True,0.818,1000,dex,0,875,457,1.915,875,457,110334.36,110334.36,66.39,66.39,23341.11,,,,,,,,
1788776742,GdaLsrpjiEfv6ToimPchRurW4PgbGRC8Ki9WbsisnT3D,4AI,hotctl,163.6,False,False,,,0,6,,,0.0,133222352995,19045715,1000,69,869.57,True,0.961,1000,dex,0,1387,600,2.312,1387,600,90216.77,90216.77,56.51,56.51,22620.4,,,,,,,,
1788776742,6rzNDigtGqqNnmHn9BVB83vELvTMquh6esYyHJNPpump,prrrr,hotctl,214.6,False,False,,,0,6,,,1.2465130302159029,226030245043,19045715,1000,229,262.01,True,0.526,1000,dex,0,448,273,1.641,448,273,28630.44,28630.44,127.0,127.0,,,,,,3.9557,,,
1788776742,7NVLAmuAkmpsM1kmZoNAjvQYYKXuE2VZnC7hWkD6BhnT,ZMUSK,hotctl,235.6,False,False,,,0,6,,,0.024097192639900716,169027633058,19045715,1000,131,458.02,True,0.514,1000,dex,0,1392,566,2.459,1399,568,50091.19,50306.04,22.47,25.41,20375.56,,,,,,,,
1788776742,6g5SnQm9SSgbv7QkXS6kgmKGY5hECYce82t4NnwUs4EA,BROCCOLI,hotctl1h,133.6,False,False,,,0,6,,,0.0,121188041937,19045715,1000,86,697.67,True,0.818,1000,dex,0,875,457,1.915,875,457,110334.36,110334.36,66.39,66.39,23341.11,,,,,,,,
1788776742,GdaLsrpjiEfv6ToimPchRurW4PgbGRC8Ki9WbsisnT3D,4AI,hotctl1h,163.6,False,False,,,0,6,,,0.0,135291140420,19045715,1000,69,869.57,True,0.961,1000,dex,0,1387,600,2.312,1387,600,90216.77,90216.77,56.51,56.51,22620.4,,,,,,,,
1788776742,6rzNDigtGqqNnmHn9BVB83vELvTMquh6esYyHJNPpump,prrrr,hotctl1h,214.6,False,False,,,0,6,,,1.0185398465641742,227155631453,19045715,1000,229,262.01,True,0.526,1000,dex,0,448,273,1.641,448,273,28630.44,28630.44,127.0,127.0,,,,,,3.9557,,,
1788776742,7NVLAmuAkmpsM1kmZoNAjvQYYKXuE2VZnC7hWkD6BhnT,ZMUSK,hotctl1h,235.6,False,False,,,0,6,,,0.0,171340930546,19045715,1000,131,458.02,True,0.514,1000,dex,0,1392,566,2.459,1399,568,50091.19,50306.04,22.47,25.41,20375.56,,,,,,,,
1788776986,5EJQiahmDzreowZcUJSComJZze9SJZuXj7LUpYTMpump,BitCoin,hotctl,163.1,False,False,,,0,6,,,0.0,255520838969,19054203,1000,244,245.9,True,0.545,1000,dex,0,468,283,1.654,468,283,26959.13,26959.13,262.0,262.0,,,,,,,,,
1788776986,5EJQiahmDzreowZcUJSComJZze9SJZuXj7LUpYTMpump,BitCoin,hotctl1h,163.1,False,False,,,0,6,,,1.5368893985632732,252754957095,19054203,1000,244,245.9,True,0.545,1000,dex,0,468,283,1.654,468,283,26959.13,26959.13,262.0,262.0,,,,,,,,,
1788777156,F9yHiVy9Fv6unnN1AbLTQhWV9EcMa2F9kaiKYSVD2vub,Titcoin,hotctl,234.7,False,False,,,0,6,,,0.0,138274289649,19056633,1000,55,1090.91,True,0.981,1000,dex,0,2048,968,2.116,2063,971,230042.39,233720.86,18.7,122.0,17764.66,,,,,,,,
1788777156,EXdiBNfYKxcZhZhfN5jRJcmXiciWq8YJLvcTHAQbMgc2,KOMA ,hotctl,279.7,False,False,,,0,6,,,0.7483333830004343,40627300541,19056633,1000,115,521.74,True,0.576,1000,dex,0,1232,436,2.826,1536,545,310019.21,390241.42,92.86,240.0,35374.8,,,,,,,,
1788777156,F9yHiVy9Fv6unnN1AbLTQhWV9EcMa2F9kaiKYSVD2vub,Titcoin,hotctl1h,234.7,False,False,,,0,6,,,1.5993519420898508,132233196656,19056633,1000,55,1090.91,True,0.981,1000,dex,0,2048,968,2.116,2063,971,230042.39,233720.86,18.7,122.0,17764.66,,,,,,,,
1788777156,EXdiBNfYKxcZhZhfN5jRJcmXiciWq8YJLvcTHAQbMgc2,KOMA ,hotctl1h,279.7,False,False,,,0,6,,,0.0,42939523610,19056633,1000,115,521.74,True,0.576,1000,dex,0,1232,436,2.826,1536,545,310019.21,390241.42,92.86,240.0,35374.8,,,,,,,,
1788777281,K1be3nyFsXKtGabTdm8et3VkVFVRXCUiZ4CAp4gpump,Nasduck,organic,164.5,False,False,,,0,6,,,0.30469668447963405,291450804,19061648,720,205,210.73,False,0.1139,720,dex,0,603,59,10.22,603,59,107119.88,107119.88,15550.0,15550.0,222873.89,,,,,0.0099,,,
1788777281,K1be3nyFsXKtGabTdm8et3VkVFVRXCUiZ4CAp4gpump,Nasduck,hotctl,164.5,False,False,,,0,6,,,0.31163880074771566,291432037,19061648,720,205,210.73,False,0.1139,720,dex,0,603,59,10.22,603,59,107119.88,107119.88,15550.0,15550.0,222873.89,,,,,0.0099,,,
1788777281,7nuNWZ4FxJTuN811w8ybSFPwapouDBTnDh5kQnkapump,Purps,hotctl,221.5,False,False,,,0,6,,,1.3300194092255504,113881140449,19061648,1000,213,281.69,True,0.508,1000,dex,0,473,316,1.497,473,316,30545.67,30545.67,397.0,397.0,,,,,,3.0,,,
1788777281,K1be3nyFsXKtGabTdm8et3VkVFVRXCUiZ4CAp4gpump,Nasduck,organic1h,164.5,False,False,,,0,6,,,0.3223643747583742,291376572,19061648,720,205,210.73,False,0.1139,720,dex,0,603,59,10.22,603,59,107119.88,107119.88,15550.0,15550.0,222873.89,,,,,0.0099,,,
1788777281,K1be3nyFsXKtGabTdm8et3VkVFVRXCUiZ4CAp4gpump,Nasduck,hotctl1h,164.5,False,False,,,0,6,,,0.992881699268866,291373561,19061648,720,205,210.73,False,0.1139,720,dex,0,603,59,10.22,603,59,107119.88,107119.88,15550.0,15550.0,222873.89,,,,,0.0099,,,
1788777281,7nuNWZ4FxJTuN811w8ybSFPwapouDBTnDh5kQnkapump,Purps,hotctl1h,221.5,False,False,,,0,6,,,0.0,114824010095,19061648,1000,213,281.69,True,0.508,1000,dex,0,473,316,1.497,473,316,30545.67,30545.67,397.0,397.0,,,,,,3.0,,,
1788777411,GBTNKtQT5E82iTrPbphvvnsmJ2PnjfkfE8MrWwBqVZjq,NEKO,hotctl,224.7,False,False,,,0,6,,,0.0,555002029964617,19063581,1000,107,560.75,True,0.647,1000,dex,0,705,889,0.793,705,889,24906.33,24906.33,127.0,127.0,,,,,,,,,
1788777411,6gNHgrF7YoxKpqunpXRX6aoZ98bWgc1LErJfN6m41syM,LUNA,hotctl,124.7,False,False,,,0,6,,,0.0,46875423300,19063581,1000,132,454.55,True,0.527,1000,dex,0,665,240,2.771,665,240,161200.32,161200.32,131.0,131.0,38826.78,,,,,,,,
1788777411,23VDjhqpAAaWXCd43SzxRNWcpPM369JQe7T4pZMYpump,KEYTRUMP,hotctl,142.7,False,False,,,0,6,,,3.1166517863328784,27582612811,19063581,1000,56,1071.43,True,0.913,1000,dex,0,406,276,1.471,406,276,53094.21,53094.21,30.91,30.91,18734.7,,,,,0.0296,,,
1788777411,GBTNKtQT5E82iTrPbphvvnsmJ2PnjfkfE8MrWwBqVZjq,NEKO,hotctl1h,224.7,False,False,,,0,6,,,0.0,555002029964617,19063581,1000,107,560.75,True,0.647,1000,dex,0,705,889,0.793,705,889,24906.33,24906.33,127.0,127.0,,,,,,,,,
